isoform_id	gene	transcript_id	GABA_pct	GABA_mean	other_pct	other_mean	logFC	n_GABA_detected	GABA_1_pct	GABA_1_mean	GABA_2_pct	GABA_2_mean	editsC_GABA_mean	editsC_GABA_pct	editsC_is_translated	Vip_pct	Vip_mean	Calb1_pct	Calb1_mean	Calb2_pct	Calb2_mean	Cck_pct	Cck_mean	Reln_pct	Reln_mean	Other_pct	Other_mean
Rasgrf2-205	Rasgrf2	ENSMUST00000151408	12.6984126984127	0.937598297750029	1.17934361784502	0.087833552667195	3.41611100018756	128	15.2744630071599	1.0445092101291	10.8658743633277	0.861544524767297	2.66069377487487e-05	1.09126984126984	FALSE	9.6969696969697	0.722535239541842	15.8730158730159	1.08583334265555	0.833333333333333	0.0588480340883727	20.2564102564103	1.43492329348745	16.8883961566888	1.17958784005681	11.6763273245876	0.882658480595843
Mirg-201	Mirg	ENSMUST00000181496	10.218253968254	0.735740526167731	1.0006551908988	0.0708506955563713	3.37632473726539	103	13.8424821002387	0.930253341362463	7.64006791171477	0.59736893097827	2.47351848066347e-05	0.595238095238095	FALSE	19.3939393939394	1.44634759263125	8.57142857142857	0.559608026639899	5.83333333333333	0.366554015748118	5.8974358974359	0.409092734076557	13.6610002463661	0.97606171240398	8.58096251787069	0.631958372801142
Scn1a-205	Scn1a	ENSMUST00000129508	11.5079365079365	0.801051217219055	1.10786824706653	0.0772614730123329	3.37405652779779	116	19.8090692124105	1.33698711600642	5.60271646859083	0.419799703480671	1.516313761102e-05	0.595238095238095	FALSE	6.36363636363636	0.447056322921876	32.0634920634921	2.28948084400612	6.66666666666667	0.427569690623425	5.8974358974359	0.403298773828426	8.68264526801112	0.600944046433912	10.1930908163016	0.721666593655695
Peg3-204	Peg3	ENSMUST00000155910	29.3650793650794	2.12084421642092	2.88879623563047	0.206711633515514	3.35894086512192	296	42.9594272076372	2.97831624009776	19.6943972835314	1.51085987360156	3.23429778075908e-05	2.28174603174603	FALSE	26.0606060606061	1.9139021259871	44.4444444444444	3.04022777634228	32.5	2.32268560865013	31.2820512820513	2.05346829420571	25.1715763910886	1.75292503114816	27.0984688010123	2.00274210119744
Spock1-202	Spock1	ENSMUST00000185502	13.5912698412698	0.942196386548117	1.32229435940199	0.0926617973463293	3.34596718941723	137	25.2983293556086	1.70487623934271	5.26315789473684	0.399644844407314	0.000182468616941315	4.36507936507936	FALSE	19.3939393939394	1.43779249812686	31.4285714285714	2.09757220935329	30.8333333333333	2.06709489136916	39.2307692307692	2.48801797432888	22.2855735050857	1.56737944636453	9.12549417476746	0.644775494172324
5330434G04Rik-204	5330434G04Rik	ENSMUST00000150604	14.0873015873016	1.00007035860154	1.4175948537733	0.0996071876449713	3.32769480024685	142	21.0023866348449	1.41412356470536	9.16808149405773	0.705523171237364	2.1903811157473e-05	0.892857142857143	FALSE	35.4545454545455	2.56274681828006	24.7619047619048	1.69903804643159	6.66666666666667	0.412491260196095	14.3589743589744	0.923540257635153	15.1040016893675	1.04387596058757	11.9928525987214	0.876577692176105
Zmat4-207	Zmat4	ENSMUST00000208021	11.2103174603175	0.80314872831271	1.13169337065936	0.0807990602629877	3.31324069516594	113	16.7064439140811	1.14491735462175	7.30050933786078	0.560022999240574	1.64834373521462e-05	0.694444444444445	FALSE	12.7272727272727	0.916241459442125	8.57142857142857	0.551643285912449	8.33333333333333	0.545461874178756	24.3589743589744	1.4549649348432	12.3288635483757	0.879268541775899	10.1076960182884	0.744461226750099
Tmem130-201	Tmem130	ENSMUST00000061446	23.3134920634921	1.71013391802707	2.48376913455239	0.174404771250336	3.29359046229117	235	38.9021479713604	2.7655866826321	12.2241086587436	0.959310983613639	6.04248067217336e-05	3.07539682539683	FALSE	39.3939393939394	2.97643300797269	43.1746031746032	3.05445501458082	35.8333333333333	2.55431949712802	56.1538461538462	3.75887193328185	29.7944602822652	2.21986693562078	18.0046481265926	1.33954198237045
Ube3a-216	Ube3a	ENSMUST00000202945	10.8134920634921	0.779517328195996	1.11978080886295	0.0818467546407269	3.25156819988948	109	11.4558472553699	0.760345287553494	10.3565365025467	0.793155842676826	3.23902015180165e-06	0.396825396825397	FALSE	3.33333333333333	0.209634568786633	13.015873015873	0.887570904103779	22.5	1.51720135944026	26.9230769230769	1.65137831691419	9.88983915813184	0.694905261689194	9.54574808709361	0.709373690201181
Ntng1-208	Ntng1	ENSMUST00000133268	16.3690476190476	1.24748915716376	1.78688426946215	0.134694434726778	3.21125557354203	165	24.1050119331742	1.80241317639613	10.8658743633277	0.852729965214077	1.07074377412473e-05	1.28968253968254	FALSE	0	0	27.3015873015873	2.06470953367289	37.5	2.89045944095765	16.6666666666667	1.12249854406165	5.43061274768592	0.427767883805658	13.439976335539	1.02489143371665
5330434G04Rik-202	5330434G04Rik	ENSMUST00000136406	21.2301587301587	1.53916106084076	2.4122937637739	0.17136223397541	3.16701562615498	214	24.3436754176611	1.65430914187777	19.0152801358234	1.45724757025586	3.46187919772086e-05	1.38888888888889	FALSE	16.0606060606061	1.18036118354278	16.5079365079365	1.16873612992343	32.5	2.2964665410082	5.8974358974359	0.414775022858321	22.1465526343575	1.62168505511878	18.8153525375503	1.38533954890369
Adarb2-206	Adarb2	ENSMUST00000223223	19.8412698412698	1.57029835927452	2.29316814580976	0.175072869563789	3.16500394106586	200	22.9116945107399	1.7116168625547	17.6570458404075	1.46976787901239	3.67909969003245e-05	3.37301587301587	FALSE	67.8787878787879	5.66115299037584	28.5714285714286	2.23137134689225	43.3333333333333	3.2413640424175	8.46153846153846	0.678078260003587	29.5445746665259	2.34175375303901	14.6927727267961	1.18030831432045
Nrxn3-202	Nrxn3	ENSMUST00000110130	11.6071428571429	0.812715740230987	1.42355113467151	0.0971470547056765	3.06449559834501	117	20.2863961813843	1.35555508762684	5.43293718166384	0.426553284273664	4.32962714192403e-05	2.48015873015873	FALSE	19.3939393939394	1.43096302485198	12.3809523809524	0.839329107867982	24.1666666666667	1.76978966038199	39.4871794871795	2.63224305627839	15.5034667229789	1.08543876926909	8.76858726313692	0.624913039560314
Mir124-2hg-201	Mir124-2hg	ENSMUST00000185804	20.2380952380952	1.4475709020896	2.45994401095956	0.174043220861292	3.05610919456838	204	29.8329355608592	2.0443894566046	13.4125636672326	1.02300897621221	1.62134943340006e-05	0.892857142857143	FALSE	6.66666666666667	0.478581622829718	42.2222222222222	2.8883577061883	17.5	1.18656334560802	36.1538461538462	2.33236960853912	12.9060641255763	0.915481470375621	17.2541578842504	1.25959811837925
L1cam-203	L1cam	ENSMUST00000114430	10.1190476190476	0.701036014903931	1.22699386503067	0.0848828330948004	3.04592891031229	102	18.854415274463	1.2737531246009	3.90492359932088	0.293619259448868	3.55199579817994e-05	1.88492063492064	FALSE	12.7272727272727	0.918689932575465	22.2222222222222	1.55165886885934	14.1666666666667	0.92000548986809	19.2307692307692	1.17454030071146	9.47629606166192	0.697546225271374	7.42760842133227	0.519792995860685
A230057D06Rik-201	A230057D06Rik	ENSMUST00000207061	13.0952380952381	0.972943605071481	1.70945261778545	0.119135289371092	3.02974473642442	132	10.0238663484487	0.67149413817173	15.2801358234295	1.18738728356214	1.45720443044505e-05	0.595238095238095	FALSE	16.3636363636364	1.26551428753309	23.1746031746032	1.64684668361047	5	0.336231542940612	14.3589743589744	0.944438274899872	12.9447787984373	0.944510758598175	11.6589110502896	0.884845120060353
Nrsn2-201	Nrsn2	ENSMUST00000079278	18.0555555555556	1.30767473224434	2.34081839299541	0.162111899249298	3.01193404121907	182	39.618138424821	2.85633386981345	2.71646859083192	0.205997009593306	0.00027443690855406	5.8531746031746	TRUE	10	0.696305918226225	26.6666666666667	1.83970561424634	58.3333333333333	4.57879295833721	54.3589743589744	3.64434319619504	23.9837398373984	1.73449240435052	13.1347109055764	0.960089424175548
Kcnc1-201	Kcnc1	ENSMUST00000025202	23.8095238095238	1.76130705240375	3.03770325808565	0.221801693465821	2.9892984681763	240	32.9355608591885	2.3320914800894	17.3174872665535	1.35526515902465	2.80662029043251e-05	3.67063492063492	FALSE	52.1212121212121	4.03018101573832	26.984126984127	1.88212629998255	30.8333333333333	2.09067338900357	50.2564102564103	3.34959898864064	30.8045612923662	2.2750084309154	19.6804948214329	1.48942659269816
Snhg11-202	Snhg11	ENSMUST00000137320	19.8412698412698	1.41946431714274	2.63267615700756	0.184951346292307	2.9401220914292	200	30.0715990453461	2.05755899926723	12.5636672325976	0.965539577227363	4.6017576131042e-05	1.58730158730159	FALSE	13.030303030303	0.932172407740893	12.3809523809524	0.807249456948751	41.6666666666667	2.9517463444436	39.4871794871795	2.54728070596336	16.1721747087601	1.11695486366315	19.754411307208	1.44073854973925
Nrsn1-201	Nrsn1	ENSMUST00000057866	13.2936507936508	0.954251388640435	1.81070939305498	0.125823990076246	2.92295240868266	134	21.9570405727924	1.51100025611337	7.13073005093379	0.558194044886345	0.000314587833004279	3.96825396825397	FALSE	10	0.761232528714949	14.9206349206349	1.03635167180115	44.1666666666667	3.14238378174736	31.025641025641	1.97208387140865	20.553971773484	1.50512831601083	11.0482534788855	0.80653833400989
Cacng2-201	Cacng2	ENSMUST00000019290	20.2380952380952	1.43959289979664	2.68628268509143	0.191860753486987	2.90752284151475	204	35.0835322195704	2.39863346256861	9.67741935483871	0.75735521592321	3.48343011483989e-05	2.87698412698413	FALSE	19.6969696969697	1.40390806902076	28.2539682539683	1.94008106559607	33.3333333333333	2.2467552725858	55.3846153846154	3.68473554191768	21.7805230000352	1.53198811241403	17.0389275140431	1.24109049078971
Grin1-214	Grin1	ENSMUST00000155627	11.1111111111111	0.840524760768093	1.52480790994103	0.115642744549495	2.86160480721862	112	6.92124105011933	0.461970871311557	14.0916808149406	1.1098186142185	9.88769307497461e-06	0.892857142857143	FALSE	10	0.811767443774648	11.4285714285714	0.796946294031804	3.33333333333333	0.207215313498054	2.56410256410256	0.173679358640087	10.8805828318023	0.844525224588621	11.1271466672259	0.852780432024801
Grm1-201	Grm1	ENSMUST00000044306	10.0198412698413	0.694572617333937	1.32229435940199	0.0958373923429876	2.85745199975513	101	19.3317422434368	1.30945781811982	3.3955857385399	0.257158527131419	1.63569164651943e-05	0.992063492063492	FALSE	10	0.66140788464873	19.3650793650794	1.33213837079356	15	0.98967002261913	19.2307692307692	1.36947515146702	8.46091577798895	0.611366313994873	6.92252335860572	0.48569591021691
Cadps-209	Cadps	ENSMUST00000224704	15.6746031746032	1.1337537439048	2.19786765143844	0.158180440946713	2.84145634048721	158	17.1837708830549	1.1497500850491	14.6010186757216	1.12237434332847	3.86125816423066e-05	2.08333333333333	FALSE	10	0.686197738439931	15.2380952380952	0.986355478673441	6.66666666666667	0.413345035115584	23.3333333333333	1.47713668704342	18.158941329673	1.27654086584765	14.9450246956303	1.10842222617823
Serpini1-201	Serpini1	ENSMUST00000029423	15.2777777777778	1.13865196277989	2.34081839299541	0.160826162798679	2.82374511600992	154	27.9236276849642	2.04876053491711	6.28183361629881	0.491223284128791	0.0006510614487498	9.22619047619048	TRUE	16.6666666666667	1.1539299751584	36.5079365079365	2.98475782342505	4.16666666666667	0.285063148403623	41.025641025641	3.01010727597805	24.5750184774575	1.83064145781279	13.3608646791316	1.0018610767521
Spock1-204	Spock1	ENSMUST00000186271	12.0039682539683	0.825747241565637	1.69754005598904	0.117051226034833	2.81854962119756	121	25.5369928400955	1.7400093162152	2.37691001697793	0.175363864183352	1.91426932534114e-05	1.58730158730159	FALSE	9.6969696969697	0.668366710651017	30.4761904761905	2.12154853702749	6.66666666666667	0.41512406585269	56.9230769230769	3.76045776642385	20.140428677014	1.42686932765728	8.70895421957963	0.601281993294079
Meg3-201	Meg3	ENSMUST00000124106	32.1428571428572	2.42530175138358	4.657811662398	0.346255355809699	2.80825239233566	324	32.9355608591885	2.32799263987472	31.5789473684211	2.49452504123454	8.73895294265151e-06	3.17460317460317	FALSE	19.3939393939394	1.50046936127784	32.3809523809524	2.47086193860124	19.1666666666667	1.3899660828898	35.1282051282051	2.46401600208772	32.7913279132791	2.4590284206168	29.3644326996012	2.22789323261329
Gabrb2-201	Gabrb2	ENSMUST00000007797	11.7063492063492	0.812505395562975	1.64988980880338	0.117838797814607	2.78555230894017	118	21.0023866348449	1.40348804548213	5.09337860780985	0.39209498755597	3.70741508322262e-05	1.78571428571429	FALSE	9.6969696969697	0.681667190566698	20	1.34200114159533	25.8333333333333	1.75129472626369	36.1538461538462	2.40973158098237	13.0978777320241	0.950937834126424	9.00123390764219	0.629929175198736
Slc38a1-203	Slc38a1	ENSMUST00000100262	12.3015873015873	0.866306509260382	1.76901542676753	0.125923292442701	2.78232259815565	124	21.0023866348449	1.41452118956978	6.11205432937182	0.476320174710909	1.3152727717235e-05	2.38095238095238	FALSE	23.030303030303	1.72679084658212	11.7460317460317	0.738378493065885	25.8333333333333	1.84529989057848	27.6923076923077	1.80277869830334	16.7493752859607	1.18293393277474	9.57465141235236	0.689047595679396
Cplx1-201	Cplx1	ENSMUST00000046892	16.765873015873	1.20000768899786	2.54333194353446	0.182776636657189	2.71488338347797	169	28.1622911694511	1.93893761093153	8.65874363327674	0.674351258963555	0.000441789675188727	5.15873015873016	TRUE	13.030303030303	0.951106901877002	22.2222222222222	1.51039216362734	12.5	0.821026881830812	41.2820512820513	2.95785765847493	23.6036321402175	1.62777547599997	13.2847416658802	0.983512836307426
Ube3a-215	Ube3a	ENSMUST00000202776	16.0714285714286	1.1499298726711	2.50163797724701	0.178492984698938	2.68759977619563	162	18.1384248210024	1.20478118651515	14.6010186757216	1.11091000764452	3.72329741062028e-05	0.793650793650794	FALSE	6.36363636363636	0.467112424858416	27.9365079365079	1.84577088083708	6.66666666666667	0.425740883059153	47.6923076923077	3.06312023383547	20.3621581670362	1.46238149492358	13.8522299472531	1.01410649455107
Kcnd3-202	Kcnd3	ENSMUST00000098761	13.3928571428571	0.946375932701714	2.06087319077968	0.15389790542111	2.62043193860149	135	21.0023866348449	1.41209549503119	7.97962648556876	0.615074580212666	3.02598639882272e-05	2.18253968253968	FALSE	19.0909090909091	1.41862676386045	26.031746031746	1.73094246221177	13.3333333333333	0.899596927805281	25.1282051282051	1.59169741387428	17.6820469503396	1.30345403934555	10.2999610252969	0.734507950079337
Grk3-201	Grk3	ENSMUST00000065167	12.8968253968254	0.909578884974139	2.06682947167788	0.149297251767989	2.60700307781016	130	16.7064439140811	1.08902060364497	10.1867572156197	0.781928494272818	7.37617615743342e-06	0.694444444444445	FALSE	3.33333333333333	0.244257435928464	34.9206349206349	2.47311675963291	7.5	0.48210397386012	41.7948717948718	2.51495300525087	17.110125646711	1.19126090842578	9.95824638304268	0.71860497415828
Kalrn-212	Kalrn	ENSMUST00000114973	11.1111111111111	0.782184448625627	1.78092798856394	0.132112933099861	2.56572807195906	112	16.7064439140811	1.12237859570004	7.13073005093379	0.540178765053165	8.78663562905624e-06	1.28968253968254	FALSE	6.36363636363636	0.440510652425741	11.7460317460317	0.757371167968699	10.8333333333333	0.701711002176192	25.8974358974359	1.70859224451113	11.9293985147644	0.850766962909443	9.43332005047486	0.676788498286978
Dlg2-211	Dlg2	ENSMUST00000207095	13.8888888888889	0.987495758861136	2.38846864018107	0.167399943089202	2.56046835736098	140	23.6276849642005	1.61727563784734	6.96095076400679	0.539485963792849	4.20343082629658e-05	0.892857142857143	FALSE	6.66666666666667	0.475887538730914	19.6825396825397	1.29865903182525	11.6666666666667	0.738447352635394	17.6923076923077	1.24417832820924	8.10544469081055	0.586562329831532	13.0278581740264	0.947775211363241
Nrxn3-204	Nrxn3	ENSMUST00000110138	12.3015873015873	0.885573240030929	2.12043599976175	0.150243954590843	2.55929671270069	124	18.3770883054893	1.26770502071035	7.97962648556876	0.613734163452527	1.88092374801829e-05	0.892857142857143	FALSE	22.7272727272727	1.68454695057132	17.7777777777778	1.28281614834631	19.1666666666667	1.2884938400066	11.025641025641	0.72850892248886	21.5447154471545	1.5455160415393	10.8069074359539	0.788083006406558
Slc6a17-206	Slc6a17	ENSMUST00000168211	13.6904761904762	0.96306458155443	2.30508070760617	0.164415676159591	2.55027741061046	138	26.7303102625298	1.83039054507736	4.41426146010187	0.346070390185829	1.95586911792508e-05	1.98412698412698	FALSE	10	0.714552463080611	18.7301587301587	1.25187902218891	48.3333333333333	3.2487575277739	51.7948717948718	3.64083064914837	11.4577834090029	0.850526424017734	10.649094843105	0.761308418489422
5330434G04Rik-203	5330434G04Rik	ENSMUST00000142109	12.5992063492064	0.905137888183453	2.2455178986241	0.154568601152857	2.54988256651079	127	13.6038186157518	0.89807739944035	11.8845500848896	0.910160544861484	1.30542053322149e-05	0.396825396825397	FALSE	6.36363636363636	0.45868646339773	13.968253968254	0.93175696794231	41.6666666666667	2.94878774772523	9.23076923076923	0.625420623083823	16.7687326223912	1.16772181396949	10.4036896634893	0.774348531317908
Gm38393-203	Gm38393	ENSMUST00000191456	17.7579365079365	1.28065877790749	3.09130978616952	0.222341257026852	2.52603318850023	179	19.8090692124105	1.32451178520816	16.2988115449915	1.24946283553232	6.03602356098677e-05	1.68650793650794	FALSE	6.36363636363636	0.485627225866302	24.4444444444444	1.69642463331751	13.3333333333333	0.859121648314566	30.2564102564103	1.86023817098485	15.9170098194488	1.11471702013846	16.0567169317995	1.1892342204311
Nrxn3-205	Nrxn3	ENSMUST00000163134	17.4603174603175	1.2589734786604	3.15682887604979	0.219507364873805	2.51990121456552	176	28.1622911694511	1.95269153375446	9.8471986417657	0.765479649994175	4.73295965815715e-05	4.06746031746032	FALSE	26.3636363636364	2.03995040800428	27.3015873015873	1.91181678148738	60	4.47379274451446	31.7948717948718	2.31682311370037	30.9629394995249	2.29256856125872	12.3236525763502	0.888978056546342
Mef2c-209	Mef2c	ENSMUST00000196832	10.218253968254	0.734271526966119	1.73923402227649	0.129905990035591	2.4988365606889	103	13.126491646778	0.891751992266568	8.14940577249576	0.622243827541861	1.14296670993048e-05	0.396825396825397	FALSE	9.6969696969697	0.72269181275019	12.0634920634921	0.816360204875451	2.5	0.150368757048045	46.9230769230769	2.86630520938012	7.6531869214796	0.547143547035578	10.392556530797	0.763806573300696
Asph-217	Asph	ENSMUST00000146441	11.5079365079365	0.795303850572489	2.09065459527071	0.146712685565928	2.43850451696883	116	24.1050119331742	1.6367797748853	2.54668930390492	0.196698736332988	5.18838243601405e-05	2.38095238095238	FALSE	6.66666666666667	0.462094607468512	13.3333333333333	0.854877181295954	13.3333333333333	0.86060344600844	22.0512820512821	1.50489794607682	6.24362087776722	0.432780801576951	10.611854776411	0.751844577885369
Syngr3-201	Syngr3	ENSMUST00000007236	12.9960317460317	0.892483467026564	2.35868723569004	0.165037473940033	2.43502467417309	131	26.491646778043	1.78445387224417	3.3955857385399	0.257957830717267	0.000207115045881851	3.07539682539683	FALSE	16.3636363636364	1.15530165423181	24.7619047619048	1.60027113884972	19.1666666666667	1.26227569090184	22.5641025641026	1.37632175029117	13.3002498856157	0.932715518105079	9.44202818762387	0.665567161825276
Ube3a-205	Ube3a	ENSMUST00000200949	19.9404761904762	1.45185352414147	3.76436952766692	0.269762816145749	2.4281281471265	201	19.5704057279236	1.2950979834314	20.2037351443124	1.56336553018139	2.87284820338987e-05	1.28968253968254	FALSE	19.3939393939394	1.43991947492715	20.3174603174603	1.34346447205115	10	0.652649964403102	2.56410256410256	0.14144313616132	18.7889346425932	1.3349325615517	18.9290607970414	1.40988395078692
Snap25-203	Snap25	ENSMUST00000125486	22.4206349206349	1.63142814172491	4.16939662874501	0.306633452988594	2.41154461757745	226	27.2076372315036	1.85555284689078	19.0152801358234	1.47199138202288	2.37530619344832e-05	1.28968253968254	FALSE	18.7878787878788	1.37452040827289	42.2222222222222	2.92949726593277	30	2.12599668987479	35.3846153846154	2.30598413563256	27.8129729349242	2.04421631766899	19.5332429749408	1.44831076876781
Arl4c-202	Arl4c	ENSMUST00000159814	19.1468253968254	1.38290665180437	3.63333134790637	0.2614043198903	2.40334441200971	193	31.5035799522673	2.18831147240452	10.3565365025467	0.809961626623624	3.00082207241692e-05	2.38095238095238	FALSE	36.0606060606061	2.71364243219701	17.7777777777778	1.30817010411233	14.1666666666667	0.924539983422576	39.4871794871795	2.71721341028056	27.9132791327913	2.03144500208464	15.1826655201463	1.113409181934
Lingo2-209	Lingo2	ENSMUST00000145615	16.3690476190476	1.17074752573733	2.97218416820537	0.223204011389592	2.3909898973552	165	28.400954653938	1.98358772596268	7.80984719864177	0.59251315579773	2.17022576957853e-05	0.992063492063492	FALSE	25.4545454545455	1.86256687931054	18.4126984126984	1.27023168136643	27.5	1.86741034655609	19.4871794871795	1.41218841878417	12.6649772991236	0.873972940215032	14.7776038771965	1.07690811612167
Pfkp-212	Pfkp	ENSMUST00000151894	22.5198412698413	1.68257947383579	4.4076478646733	0.321290428941861	2.38872110736058	227	19.3317422434368	1.29226409935926	24.7877758913413	1.96024015618836	1.4492982243153e-05	2.18253968253968	FALSE	13.030303030303	0.983749901149501	16.8253968253968	1.24637451275888	2.5	0.18088958188036	27.6923076923077	1.85636848319718	30.1499313694436	2.29606411329991	22.333195261515	1.67254230777311
Snhg11-205	Snhg11	ENSMUST00000149303	80.5555555555556	6.92376690121434	16.3440347846804	1.32489939950676	2.38567345549382	812	97.1360381861575	8.31718836774858	68.7606112054329	5.93252140974092	4.38262832543759e-05	18.75	TRUE	90.3030303030303	7.78274649643036	82.8571428571429	6.97751870518888	100	8.68050701394272	96.6666666666667	8.17835233554144	87.7292084609158	7.47091332242614	76.5528797586714	6.60657815077477
Unc80-201	Unc80	ENSMUST00000061620	16.2698412698413	1.15063035094177	3.07344094347489	0.223050279053495	2.36697835843037	164	24.3436754176611	1.65394687887326	10.5263157894737	0.792583449068607	1.33953854703997e-05	2.08333333333333	FALSE	10	0.713070833763485	11.1111111111111	0.780742939943142	20.8333333333333	1.39722531747587	47.6923076923077	2.93405810933722	12.5065990919649	0.905593149160218	13.4884849851267	0.971024441515155
C230004F18Rik-210	C230004F18Rik	ENSMUST00000232525	34.2261904761905	2.53079427188267	6.5757341116207	0.495001680694637	2.354082562413	345	38.1861575178998	2.63917648523882	31.4091680814941	2.45369385185512	1.55229207898418e-05	3.57142857142857	FALSE	16.0606060606061	1.15854193911199	43.4920634920635	3.22426811930117	19.1666666666667	1.30712172070588	52.0512820512821	3.18051921879998	30.6514623587794	2.26670189149546	32.1771347825631	2.41358746581225
Snhg11-201	Snhg11	ENSMUST00000109488	91.5674603174603	8.43622889903405	19.637858121389	1.66362505162558	2.34226722889941	923	96.6587112171838	8.67806146148991	87.9456706281834	8.26419520859429	9.05549989108091e-05	41.6666666666667	TRUE	93.6363636363637	8.52134457030919	86.6666666666667	8.00160450340484	100	8.94399795901586	96.6666666666667	8.6048528933827	94.3529370358639	8.58617696675328	89.4940629118123	8.2655617514992
