isoform_id	gene	transcript_id	GABA_pct	GABA_mean	other_pct	other_mean	logFC	n_GABA_detected	GABA_1_pct	GABA_1_mean	GABA_2_pct	GABA_2_mean	editsC_GABA_mean	editsC_GABA_pct	editsC_is_translated
Mirg-201	Mirg	ENSMUST00000181496	10.218253968254	0.735740526167731	1.0006551908988	0.0708506955563713	3.37632473726539	103	13.8424821002387	0.930253341362463	7.64006791171477	0.59736893097827	2.47351848066347e-05	0.595238095238095	FALSE
Scn1a-205	Scn1a	ENSMUST00000129508	11.5079365079365	0.801051217219055	1.10786824706653	0.0772614730123329	3.37405652779779	116	19.8090692124105	1.33698711600642	5.60271646859083	0.419799703480671	1.516313761102e-05	0.595238095238095	FALSE
Peg3-204	Peg3	ENSMUST00000155910	29.3650793650794	2.12084421642092	2.88879623563047	0.206711633515514	3.35894086512192	296	42.9594272076372	2.97831624009776	19.6943972835314	1.51085987360156	3.23429778075908e-05	2.28174603174603	FALSE
Spock1-202	Spock1	ENSMUST00000185502	13.5912698412698	0.942196386548117	1.32229435940199	0.0926617973463293	3.34596718941723	137	25.2983293556086	1.70487623934271	5.26315789473684	0.399644844407314	0.000182468616941315	4.36507936507936	FALSE
5330434G04Rik-204	5330434G04Rik	ENSMUST00000150604	14.0873015873016	1.00007035860154	1.4175948537733	0.0996071876449713	3.32769480024685	142	21.0023866348449	1.41412356470536	9.16808149405773	0.705523171237364	2.1903811157473e-05	0.892857142857143	FALSE
Zmat4-207	Zmat4	ENSMUST00000208021	11.2103174603175	0.80314872831271	1.13169337065936	0.0807990602629877	3.31324069516594	113	16.7064439140811	1.14491735462175	7.30050933786078	0.560022999240574	1.64834373521462e-05	0.694444444444445	FALSE
Tmem130-201	Tmem130	ENSMUST00000061446	23.3134920634921	1.71013391802707	2.48376913455239	0.174404771250336	3.29359046229117	235	38.9021479713604	2.7655866826321	12.2241086587436	0.959310983613639	6.04248067217336e-05	3.07539682539683	FALSE
Ube3a-216	Ube3a	ENSMUST00000202945	10.8134920634921	0.779517328195996	1.11978080886295	0.0818467546407269	3.25156819988948	109	11.4558472553699	0.760345287553494	10.3565365025467	0.793155842676826	3.23902015180165e-06	0.396825396825397	FALSE
Ntng1-208	Ntng1	ENSMUST00000133268	16.3690476190476	1.24748915716376	1.78688426946215	0.134694434726778	3.21125557354203	165	24.1050119331742	1.80241317639613	10.8658743633277	0.852729965214077	1.07074377412473e-05	1.28968253968254	FALSE
5330434G04Rik-202	5330434G04Rik	ENSMUST00000136406	21.2301587301587	1.53916106084076	2.4122937637739	0.17136223397541	3.16701562615498	214	24.3436754176611	1.65430914187777	19.0152801358234	1.45724757025586	3.46187919772086e-05	1.38888888888889	FALSE
Adarb2-206	Adarb2	ENSMUST00000223223	19.8412698412698	1.57029835927452	2.29316814580976	0.175072869563789	3.16500394106586	200	22.9116945107399	1.7116168625547	17.6570458404075	1.46976787901239	3.67909969003245e-05	3.37301587301587	FALSE
Nrxn3-202	Nrxn3	ENSMUST00000110130	11.6071428571429	0.812715740230987	1.42355113467151	0.0971470547056765	3.06449559834501	117	20.2863961813843	1.35555508762684	5.43293718166384	0.426553284273664	4.32962714192403e-05	2.48015873015873	FALSE
Mir124-2hg-201	Mir124-2hg	ENSMUST00000185804	20.2380952380952	1.4475709020896	2.45994401095956	0.174043220861292	3.05610919456838	204	29.8329355608592	2.0443894566046	13.4125636672326	1.02300897621221	1.62134943340006e-05	0.892857142857143	FALSE
L1cam-203	L1cam	ENSMUST00000114430	10.1190476190476	0.701036014903931	1.22699386503067	0.0848828330948004	3.04592891031229	102	18.854415274463	1.2737531246009	3.90492359932088	0.293619259448868	3.55199579817994e-05	1.88492063492064	FALSE
A230057D06Rik-201	A230057D06Rik	ENSMUST00000207061	13.0952380952381	0.972943605071481	1.70945261778545	0.119135289371092	3.02974473642442	132	10.0238663484487	0.67149413817173	15.2801358234295	1.18738728356214	1.45720443044505e-05	0.595238095238095	FALSE
Nrsn2-201	Nrsn2	ENSMUST00000079278	18.0555555555556	1.30767473224434	2.34081839299541	0.162111899249298	3.01193404121907	182	39.618138424821	2.85633386981345	2.71646859083192	0.205997009593306	0.00027443690855406	5.8531746031746	TRUE
Kcnc1-201	Kcnc1	ENSMUST00000025202	23.8095238095238	1.76130705240375	3.03770325808565	0.221801693465821	2.9892984681763	240	32.9355608591885	2.3320914800894	17.3174872665535	1.35526515902465	2.80662029043251e-05	3.67063492063492	FALSE
Snhg11-202	Snhg11	ENSMUST00000137320	19.8412698412698	1.41946431714274	2.63267615700756	0.184951346292307	2.9401220914292	200	30.0715990453461	2.05755899926723	12.5636672325976	0.965539577227363	4.6017576131042e-05	1.58730158730159	FALSE
Nrsn1-201	Nrsn1	ENSMUST00000057866	13.2936507936508	0.954251388640435	1.81070939305498	0.125823990076246	2.92295240868266	134	21.9570405727924	1.51100025611337	7.13073005093379	0.558194044886345	0.000314587833004279	3.96825396825397	FALSE
Cacng2-201	Cacng2	ENSMUST00000019290	20.2380952380952	1.43959289979664	2.68628268509143	0.191860753486987	2.90752284151475	204	35.0835322195704	2.39863346256861	9.67741935483871	0.75735521592321	3.48343011483989e-05	2.87698412698413	FALSE
Grin1-214	Grin1	ENSMUST00000155627	11.1111111111111	0.840524760768093	1.52480790994103	0.115642744549495	2.86160480721862	112	6.92124105011933	0.461970871311557	14.0916808149406	1.1098186142185	9.88769307497461e-06	0.892857142857143	FALSE
Grm1-201	Grm1	ENSMUST00000044306	10.0198412698413	0.694572617333937	1.32229435940199	0.0958373923429876	2.85745199975513	101	19.3317422434368	1.30945781811982	3.3955857385399	0.257158527131419	1.63569164651943e-05	0.992063492063492	FALSE
Cadps-209	Cadps	ENSMUST00000224704	15.6746031746032	1.1337537439048	2.19786765143844	0.158180440946713	2.84145634048721	158	17.1837708830549	1.1497500850491	14.6010186757216	1.12237434332847	3.86125816423066e-05	2.08333333333333	FALSE
Serpini1-201	Serpini1	ENSMUST00000029423	15.2777777777778	1.13865196277989	2.34081839299541	0.160826162798679	2.82374511600992	154	27.9236276849642	2.04876053491711	6.28183361629881	0.491223284128791	0.0006510614487498	9.22619047619048	TRUE
Spock1-204	Spock1	ENSMUST00000186271	12.0039682539683	0.825747241565637	1.69754005598904	0.117051226034833	2.81854962119756	121	25.5369928400955	1.7400093162152	2.37691001697793	0.175363864183352	1.91426932534114e-05	1.58730158730159	FALSE
Meg3-201	Meg3	ENSMUST00000124106	32.1428571428572	2.42530175138358	4.657811662398	0.346255355809699	2.80825239233566	324	32.9355608591885	2.32799263987472	31.5789473684211	2.49452504123454	8.73895294265151e-06	3.17460317460317	FALSE
Gabrb2-201	Gabrb2	ENSMUST00000007797	11.7063492063492	0.812505395562975	1.64988980880338	0.117838797814607	2.78555230894017	118	21.0023866348449	1.40348804548213	5.09337860780985	0.39209498755597	3.70741508322262e-05	1.78571428571429	FALSE
Slc38a1-203	Slc38a1	ENSMUST00000100262	12.3015873015873	0.866306509260382	1.76901542676753	0.125923292442701	2.78232259815565	124	21.0023866348449	1.41452118956978	6.11205432937182	0.476320174710909	1.3152727717235e-05	2.38095238095238	FALSE
Cplx1-201	Cplx1	ENSMUST00000046892	16.765873015873	1.20000768899786	2.54333194353446	0.182776636657189	2.71488338347797	169	28.1622911694511	1.93893761093153	8.65874363327674	0.674351258963555	0.000441789675188727	5.15873015873016	TRUE
Ube3a-215	Ube3a	ENSMUST00000202776	16.0714285714286	1.1499298726711	2.50163797724701	0.178492984698938	2.68759977619563	162	18.1384248210024	1.20478118651515	14.6010186757216	1.11091000764452	3.72329741062028e-05	0.793650793650794	FALSE
Kcnd3-202	Kcnd3	ENSMUST00000098761	13.3928571428571	0.946375932701714	2.06087319077968	0.15389790542111	2.62043193860149	135	21.0023866348449	1.41209549503119	7.97962648556876	0.615074580212666	3.02598639882272e-05	2.18253968253968	FALSE
Grk3-201	Grk3	ENSMUST00000065167	12.8968253968254	0.909578884974139	2.06682947167788	0.149297251767989	2.60700307781016	130	16.7064439140811	1.08902060364497	10.1867572156197	0.781928494272818	7.37617615743342e-06	0.694444444444445	FALSE
Kalrn-212	Kalrn	ENSMUST00000114973	11.1111111111111	0.782184448625627	1.78092798856394	0.132112933099861	2.56572807195906	112	16.7064439140811	1.12237859570004	7.13073005093379	0.540178765053165	8.78663562905624e-06	1.28968253968254	FALSE
Dlg2-211	Dlg2	ENSMUST00000207095	13.8888888888889	0.987495758861136	2.38846864018107	0.167399943089202	2.56046835736098	140	23.6276849642005	1.61727563784734	6.96095076400679	0.539485963792849	4.20343082629658e-05	0.892857142857143	FALSE
Nrxn3-204	Nrxn3	ENSMUST00000110138	12.3015873015873	0.885573240030929	2.12043599976175	0.150243954590843	2.55929671270069	124	18.3770883054893	1.26770502071035	7.97962648556876	0.613734163452527	1.88092374801829e-05	0.892857142857143	FALSE
Slc6a17-206	Slc6a17	ENSMUST00000168211	13.6904761904762	0.96306458155443	2.30508070760617	0.164415676159591	2.55027741061046	138	26.7303102625298	1.83039054507736	4.41426146010187	0.346070390185829	1.95586911792508e-05	1.98412698412698	FALSE
5330434G04Rik-203	5330434G04Rik	ENSMUST00000142109	12.5992063492064	0.905137888183453	2.2455178986241	0.154568601152857	2.54988256651079	127	13.6038186157518	0.89807739944035	11.8845500848896	0.910160544861484	1.30542053322149e-05	0.396825396825397	FALSE
Gm38393-203	Gm38393	ENSMUST00000191456	17.7579365079365	1.28065877790749	3.09130978616952	0.222341257026852	2.52603318850023	179	19.8090692124105	1.32451178520816	16.2988115449915	1.24946283553232	6.03602356098677e-05	1.68650793650794	FALSE
Nrxn3-205	Nrxn3	ENSMUST00000163134	17.4603174603175	1.2589734786604	3.15682887604979	0.219507364873805	2.51990121456552	176	28.1622911694511	1.95269153375446	9.8471986417657	0.765479649994175	4.73295965815715e-05	4.06746031746032	FALSE
Mef2c-209	Mef2c	ENSMUST00000196832	10.218253968254	0.734271526966119	1.73923402227649	0.129905990035591	2.4988365606889	103	13.126491646778	0.891751992266568	8.14940577249576	0.622243827541861	1.14296670993048e-05	0.396825396825397	FALSE
Asph-217	Asph	ENSMUST00000146441	11.5079365079365	0.795303850572489	2.09065459527071	0.146712685565928	2.43850451696883	116	24.1050119331742	1.6367797748853	2.54668930390492	0.196698736332988	5.18838243601405e-05	2.38095238095238	FALSE
Syngr3-201	Syngr3	ENSMUST00000007236	12.9960317460317	0.892483467026564	2.35868723569004	0.165037473940033	2.43502467417309	131	26.491646778043	1.78445387224417	3.3955857385399	0.257957830717267	0.000207115045881851	3.07539682539683	FALSE
Ube3a-205	Ube3a	ENSMUST00000200949	19.9404761904762	1.45185352414147	3.76436952766692	0.269762816145749	2.4281281471265	201	19.5704057279236	1.2950979834314	20.2037351443124	1.56336553018139	2.87284820338987e-05	1.28968253968254	FALSE
Snap25-203	Snap25	ENSMUST00000125486	22.4206349206349	1.63142814172491	4.16939662874501	0.306633452988594	2.41154461757745	226	27.2076372315036	1.85555284689078	19.0152801358234	1.47199138202288	2.37530619344832e-05	1.28968253968254	FALSE
Arl4c-202	Arl4c	ENSMUST00000159814	19.1468253968254	1.38290665180437	3.63333134790637	0.2614043198903	2.40334441200971	193	31.5035799522673	2.18831147240452	10.3565365025467	0.809961626623624	3.00082207241692e-05	2.38095238095238	FALSE
Lingo2-209	Lingo2	ENSMUST00000145615	16.3690476190476	1.17074752573733	2.97218416820537	0.223204011389592	2.3909898973552	165	28.400954653938	1.98358772596268	7.80984719864177	0.59251315579773	2.17022576957853e-05	0.992063492063492	FALSE
Pfkp-212	Pfkp	ENSMUST00000151894	22.5198412698413	1.68257947383579	4.4076478646733	0.321290428941861	2.38872110736058	227	19.3317422434368	1.29226409935926	24.7877758913413	1.96024015618836	1.4492982243153e-05	2.18253968253968	FALSE
Snhg11-205	Snhg11	ENSMUST00000149303	80.5555555555556	6.92376690121434	16.3440347846804	1.32489939950676	2.38567345549382	812	97.1360381861575	8.31718836774858	68.7606112054329	5.93252140974092	4.38262832543759e-05	18.75	TRUE
Unc80-201	Unc80	ENSMUST00000061620	16.2698412698413	1.15063035094177	3.07344094347489	0.223050279053495	2.36697835843037	164	24.3436754176611	1.65394687887326	10.5263157894737	0.792583449068607	1.33953854703997e-05	2.08333333333333	FALSE
C230004F18Rik-210	C230004F18Rik	ENSMUST00000232525	34.2261904761905	2.53079427188267	6.5757341116207	0.495001680694637	2.354082562413	345	38.1861575178998	2.63917648523882	31.4091680814941	2.45369385185512	1.55229207898418e-05	3.57142857142857	FALSE
Snhg11-201	Snhg11	ENSMUST00000109488	91.5674603174603	8.43622889903405	19.637858121389	1.66362505162558	2.34226722889941	923	96.6587112171838	8.67806146148991	87.9456706281834	8.26419520859429	9.05549989108091e-05	41.6666666666667	TRUE
Slc2a13-202	Slc2a13	ENSMUST00000109283	22.2222222222222	1.61157031018901	4.31234737030198	0.319973234415451	2.33244038399674	224	36.2768496420048	2.53207010693313	12.2241086587436	0.956749571927909	0.000149179095654212	5.75396825396825	TRUE
Syngr1-201	Syngr1	ENSMUST00000009727	21.9246031746032	1.56302609666397	4.38382274108047	0.31041504851095	2.33206773723459	221	42.4821002386635	2.96114632686353	7.30050933786078	0.568438021190943	0.000140668975704834	6.0515873015873	TRUE
Rims2-211	Rims2	ENSMUST00000228839	14.6825396825397	1.01857719148187	2.94240276371434	0.202845918223577	2.32809344399901	148	28.400954653938	1.93622809280753	4.92359932088285	0.365783086803689	1.84259793632506e-05	0.496031746031746	FALSE
Rab3c-201	Rab3c	ENSMUST00000167824	26.0912698412698	1.95257851818638	5.44404074096134	0.389214549000986	2.32674005140912	263	42.2434367541766	3.06054583553691	14.6010186757216	1.16439803266877	0.000121292136692751	10.3174603174603	TRUE
Peg3-203	Peg3	ENSMUST00000150182	17.4603174603175	1.24947122007537	3.59759366251712	0.250289195915252	2.31964514024473	176	24.582338902148	1.64534699938166	12.3938879456706	0.967855003556968	5.25149738178566e-06	1.28968253968254	FALSE
Strbp-201	Strbp	ENSMUST00000028279	32.1428571428572	2.35030121908875	6.71272857227947	0.482678016581565	2.28371026578765	324	44.1527446300716	3.06756050995986	23.5993208828523	1.8400607388256	3.37748434213597e-05	4.46428571428571	FALSE
Gpr158-202	Gpr158	ENSMUST00000155760	12.3015873015873	0.876950572728832	2.50163797724701	0.180222268865087	2.28271188450467	124	23.6276849642005	1.64849440335145	4.24448217317487	0.328093416479469	1.68134082076186e-05	1.09126984126984	FALSE
Syt13-201	Syt13	ENSMUST00000028648	19.4444444444444	1.36609686118225	3.85967002203824	0.281102398386404	2.2808880352632	196	36.0381861575179	2.45605541040285	7.64006791171477	0.590727366914961	5.31317141586019e-05	2.67857142857143	FALSE
Gm27000-201	Gm27000	ENSMUST00000182943	67.7579365079365	5.46005735261068	14.7298826612663	1.14293828817318	2.25616759853901	683	89.0214797136038	7.03921299623747	52.6315789473684	4.33668517149079	0.000654145669895849	16.8650793650794	TRUE
Peg3-201	Peg3	ENSMUST00000051209	46.3293650793651	3.49413099200004	10.2984096730002	0.733726254861638	2.25161832628824	467	60.8591885441528	4.37229683342615	35.9932088285229	2.86942558018758	4.73908964049165e-05	6.74603174603175	TRUE
Camk2n2-201	Camk2n2	ENSMUST00000052939	13.2936507936508	0.930679283295006	2.72797665137888	0.195913170196742	2.24806389421403	134	27.9236276849642	1.92891489631087	2.88624787775891	0.220559212236181	0.000298035411573507	3.86904761904762	FALSE
Neto1-201	Neto1	ENSMUST00000058829	13.2936507936508	0.9580688436102	2.79349574125916	0.202084961000892	2.24516173219306	134	21.4797136038186	1.50135345844383	7.47028862478778	0.571589635434831	4.42943499916768e-05	1.98412698412698	FALSE
Thsd7a-206	Thsd7a	ENSMUST00000172356	12.202380952381	0.867841593800722	2.70415152778605	0.183477790006656	2.24182009713073	123	21.0023866348449	1.42791536266284	5.94227504244482	0.469418997615273	3.73791528319964e-05	3.17460317460317	FALSE
Cntnap2-205	Cntnap2	ENSMUST00000199100	13.6904761904762	0.954764422963296	2.93049020191792	0.202701735027456	2.23578076492045	138	25.7756563245823	1.74160729765438	5.09337860780985	0.395023905992899	6.53511038920007e-05	2.87698412698413	FALSE
Kcnj9-201	Kcnj9	ENSMUST00000062387	12.3015873015873	0.85997807562722	2.60289475251653	0.184777143380496	2.21850744106169	124	23.8663484486874	1.62368066993176	4.07470288624788	0.316698980527722	7.73088580035552e-06	0.793650793650794	FALSE
Rit2-203	Rit2	ENSMUST00000153060	11.6071428571429	0.791659883109536	2.46590029185776	0.172230160369	2.20053638658499	117	26.9689737470167	1.82820731374318	0.67911714770798	0.054285734662176	0.000136455000787692	1.88492063492064	FALSE
Slc2a3-201	Slc2a3	ENSMUST00000032476	10.3174603174603	0.703285490893247	2.17404252784561	0.153765541740798	2.19337088592464	104	20.0477326968974	1.32391601896589	3.3955857385399	0.261784317272808	1.23878105209972e-05	0.992063492063492	FALSE
Rab3c-202	Rab3c	ENSMUST00000223922	16.5674603174603	1.17140902308864	3.72267556137947	0.256194727669906	2.19292782137977	167	34.3675417661098	2.40303688690742	3.90492359932088	0.295259490083432	7.33395136929655e-05	5.25793650793651	TRUE
Meg3-206	Meg3	ENSMUST00000143272	95.8333333333333	9.08754383773399	23.3486211209721	2.01160859613222	2.17554023653126	966	97.3747016706444	8.81288658152197	94.7368421052632	9.28292820166073	3.19307537852224e-05	40.6746031746032	TRUE
Meg3-205	Meg3	ENSMUST00000129245	86.2103174603175	7.3414945284655	20.0905354696528	1.62809043785684	2.17289225553037	869	94.272076372315	7.81521753495188	80.4753820033956	7.00449972419082	0.000187179486398959	26.6865079365079	TRUE
Gpr158-201	Gpr158	ENSMUST00000055946	12.4007936507937	0.845786619692156	2.73393293227709	0.191336038912481	2.14417926613266	125	24.3436754176611	1.61784697259444	3.90492359932088	0.296562022296477	3.21151121832255e-05	2.08333333333333	FALSE
Dner-201	Dner	ENSMUST00000049126	17.7579365079365	1.26361677628876	4.1634403478468	0.286792385908767	2.139476480057	179	32.2195704057279	2.24222237203788	7.47028862478778	0.56746101292902	0.000366378986100046	8.82936507936508	TRUE
Mir124a-1hg-201	Mir124a-1hg	ENSMUST00000180610	35.1190476190476	2.5767578248214	8.07671689796891	0.601613745988731	2.09864567854665	354	43.6754176610979	3.04443833884207	29.0322580645161	2.24406149990686	4.98130857878699e-05	4.26587301587302	FALSE
Syt4-201	Syt4	ENSMUST00000025110	28.7698412698413	2.0930478314651	6.82589790934541	0.489540500227051	2.09610289782811	290	54.653937947494	3.92723998898849	10.3565365025467	0.788248996147094	0.00016599521525041	5.05952380952381	TRUE
Slitrk4-202	Slitrk4	ENSMUST00000114679	13.3928571428571	0.944617344279332	3.23426052772649	0.223148853767518	2.08171869140253	135	26.9689737470167	1.87483399074438	3.73514431239389	0.282884279985862	1.59016401247323e-05	0.992063492063492	FALSE
Ntrk2-201	Ntrk2	ENSMUST00000079828	25.7936507936508	1.88086588698635	6.27792006671035	0.449122015533485	2.06621518907541	260	41.0501193317422	2.89071836955469	14.9405772495756	1.16248186288426	4.91063666764933e-05	6.0515873015873	TRUE
Meg3-209	Meg3	ENSMUST00000146701	95.4365079365079	9.12082771567965	25.1414616713324	2.18503142027104	2.06151022739625	962	98.8066825775656	8.93987614306355	93.0390492359932	9.24955217905169	5.86682137846645e-05	49.4047619047619	TRUE
Stmn2-201	Stmn2	ENSMUST00000029002	17.0634920634921	1.20013773241778	4.11579010066115	0.28890007397787	2.05455371448447	172	34.8448687350835	2.40818640189191	4.41426146010187	0.340761853793567	9.44980919940541e-05	3.86904761904762	FALSE
Slc12a5-205	Slc12a5	ENSMUST00000137302	21.1309523809524	1.49713262171527	5.11048901066174	0.362727916067454	2.04523932618003	213	40.8114558472554	2.83354745239611	7.13073005093379	0.546440237920252	0.000131634998665929	4.06746031746032	FALSE
C230004F18Rik-203	C230004F18Rik	ENSMUST00000137153	18.9484126984127	1.34150173178012	4.50294835904461	0.326953181435331	2.03668961322254	191	30.7875894988067	2.10844116929761	10.5263157894737	0.795920026653078	5.79482242802144e-05	1.58730158730159	FALSE
Ntrk2-207	Ntrk2	ENSMUST00000225488	14.2857142857143	0.998591716961788	3.50824944904402	0.243514061730634	2.03588537702031	144	25.7756563245823	1.73312819353318	6.11205432937182	0.47606067505447	1.9435863117168e-05	2.87698412698413	FALSE
Hcn1-202	Hcn1	ENSMUST00000207599	14.2857142857143	1.03520026414328	3.60354994341533	0.253750276120029	2.02842430143161	144	20.2863961813843	1.40814965479325	10.0169779286927	0.76989331222081	1.39244576494744e-05	0.892857142857143	FALSE
Atp11b-203	Atp11b	ENSMUST00000196700	14.781746031746	1.07453440966185	3.77032580856513	0.265927359020747	2.01460348355241	149	17.1837708830549	1.16212522222687	13.0730050933786	1.01222447678452	1.28272672793158e-05	1.58730158730159	FALSE
Gabrg2-201	Gabrg2	ENSMUST00000070725	11.3095238095238	0.787718626371337	2.80540830305557	0.196457452647106	2.0034579802842	114	22.1957040572792	1.50915699867374	3.56536502546689	0.274505251168099	0.000129750515672382	3.27380952380952	FALSE
Frmd4a-206	Frmd4a	ENSMUST00000132710	10.1190476190476	0.743328702677718	2.53737566263625	0.185391688325838	2.00341791089937	102	8.59188544152745	0.574476848965352	11.2054329371817	0.863445725946787	1.06856161151459e-05	0.694444444444445	FALSE
Vezt-204	Vezt	ENSMUST00000119818	15.4761904761905	1.11595034751908	3.95497051640955	0.280939616063946	1.98993701337242	156	19.3317422434368	1.30767225348305	12.7334465195246	0.979564135975955	3.98268866734654e-06	0.793650793650794	FALSE
Myo5a-201	Myo5a	ENSMUST00000123128	13.3928571428571	0.937869364106948	3.3236047411996	0.237664402122448	1.98045662207009	135	23.3890214797136	1.5637351898616	6.28183361629881	0.492643929486914	5.0277087813405e-05	2.28174603174603	FALSE
Disp2-201	Disp2	ENSMUST00000037547	22.5198412698413	1.59177867591025	5.71207338138067	0.408303110816591	1.96292466312332	227	41.7661097852029	2.88182181821259	8.82852292020374	0.674073961776656	5.58220212185037e-05	4.96031746031746	FALSE
Hcn1-201	Hcn1	ENSMUST00000006991	14.3849206349206	1.04402381188849	3.81201977485258	0.268080390992224	1.9614130163559	145	19.5704057279236	1.34223813679803	10.6960950764007	0.831881533217689	4.50163258489812e-05	4.06746031746032	FALSE
Cers4-201	Cers4	ENSMUST00000008350	12.3015873015873	0.876237828499247	3.12109119066055	0.226095066604051	1.95438825204989	124	16.945107398568	1.14288767572216	8.99830220713073	0.686549736841521	1.55787118616003e-05	1.78571428571429	FALSE
Tmem179-201	Tmem179	ENSMUST00000066791	17.8571428571429	1.27143132267008	4.61016141521234	0.328238540592603	1.95363372531728	180	31.2649164677804	2.13604909978077	8.31918505942275	0.656363667985236	7.0785399395954e-05	2.57936507936508	FALSE
Gdap1-201	Gdap1	ENSMUST00000026879	14.9801587301587	1.0637332943632	4.01453332539163	0.28280502180243	1.91125308625583	151	21.7183770883055	1.44565977392429	10.1867572156197	0.79204026391142	3.50099958144828e-05	1.78571428571429	FALSE
Tmem240-203	Tmem240	ENSMUST00000176526	10.218253968254	0.70619124950377	2.68628268509143	0.188368411244519	1.90649627857266	103	18.6157517899761	1.24418178665463	4.24448217317487	0.323478116963512	1.28994182312234e-05	1.09126984126984	FALSE
Celf4-202	Celf4	ENSMUST00000115816	14.8809523809524	1.04283252927967	3.88349514563107	0.281306393603438	1.89028949777211	150	24.3436754176611	1.63334133029866	8.14940577249576	0.622759205634589	4.98506584648609e-05	2.57936507936508	FALSE
Kcnk9-201	Kcnk9	ENSMUST00000044624	12.202380952381	0.874300211315062	3.27595449401394	0.23656243082057	1.88590332604077	123	19.3317422434368	1.32588690132195	7.13073005093379	0.553052633873832	4.51058140037661e-06	0.694444444444445	FALSE
Gabbr2-201	Gabbr2	ENSMUST00000107749	18.0555555555556	1.28961851370107	4.91393174102091	0.350705594297498	1.87860901629164	182	35.799522673031	2.49910373410593	5.43293718166384	0.429220708353641	4.68406378656385e-05	4.16666666666667	FALSE
Nat8l-201	Nat8l	ENSMUST00000056355	15.7738095238095	1.09683465012714	4.18726547143963	0.299042476429346	1.87492021751347	159	29.3556085918854	1.97324814817076	6.11205432937182	0.473375811960286	2.442367745863e-05	2.28174603174603	FALSE
Gm45159-201	Gm45159	ENSMUST00000208630	15.6746031746032	1.15337364537436	4.21704687593067	0.314554696661316	1.87447381812619	158	16.2291169451074	1.10752003618573	15.2801358234295	1.18599276634217	5.08628071025306e-06	1.48809523809524	FALSE
Kcnma1-205	Kcnma1	ENSMUST00000145596	28.968253968254	2.14597550034651	8.04693549347787	0.586662211582128	1.87102984627392	292	48.2100238663485	3.47286289046884	15.2801358234295	1.20206070160074	2.31558162580629e-05	3.37301587301587	FALSE
