isoform_id	gene	transcript_id	GABA_pct	GABA_mean	other_pct	other_mean	logFC	n_GABA_detected	GABA_1_pct	GABA_1_mean	GABA_2_pct	GABA_2_mean	editsC_GABA_mean	editsC_GABA_pct	editsC_is_translated	DE_baseMean	DE_log2FC	DE_lfcSE	DE_stat	DE_pvalue	DE_padj	Vip_pct	Vip_mean	Calb1_pct	Calb1_mean	Calb2_pct	Calb2_mean	Cck_pct	Cck_mean	Reln_pct	Reln_mean	Other_pct	Other_mean	biotype	go_bp	syngo_quick	sibling_isoform_id	sibling_GABA_pct	sibling_GABA_mean	sibling_other_pct	sibling_other_mean	sibling_logFC	sibling_biotype	sibling_editsC_GABA_pct	sibling_editsC_is_translated	delta_log2_ratio	pairing_status
Rasgrf2-205	Rasgrf2	ENSMUST00000151408	12.6984126984127	0.937598297750029	1.17934361784502	0.087833552667195	3.41611100018756	128	15.2744630071599	1.0445092101291	10.8658743633277	0.861544524767297	2.66069377487487e-05	1.09126984126984	FALSE	145.352072289072	2.96033204961704	1.14638299803021	2.58232375628711	0.00981374729649769	0.174632993878731	9.6969696969697	0.722535239541842	15.8730158730159	1.08583334265555	0.833333333333333	0.0588480340883727	20.2564102564103	1.43492329348745	16.8883961566888	1.17958784005681	11.6763273245876	0.882658480595843	protein_coding	small GTPase-mediated signal transduction; long-term synaptic potentiation; Ras protein signal transduction	FALSE	""						""				all_isoforms_gaba_enriched
Mirg-201	Mirg	ENSMUST00000181496	10.218253968254	0.735740526167731	1.0006551908988	0.0708506955563713	3.37632473726539	103	13.8424821002387	0.930253341362463	7.64006791171477	0.59736893097827	2.47351848066347e-05	0.595238095238095	FALSE	113.134421179826	2.58536461887932	1.93480637103145	1.3362394591977	0.181471017444002	0.630616648185363	19.3939393939394	1.44634759263125	8.57142857142857	0.559608026639899	5.83333333333333	0.366554015748118	5.8974358974359	0.409092734076557	13.6610002463661	0.97606171240398	8.58096251787069	0.631958372801142	lincRNA	miRNA-mediated post-transcriptional gene silencing; chromatin organization	FALSE	""						""				all_isoforms_gaba_enriched
Scn1a-205	Scn1a	ENSMUST00000129508	11.5079365079365	0.801051217219055	1.10786824706653	0.0772614730123329	3.37405652779779	116	19.8090692124105	1.33698711600642	5.60271646859083	0.419799703480671	1.516313761102e-05	0.595238095238095	FALSE	120.979878230608	2.58219803146118	1.94148975943474	1.33000857661643	0.18351544549798	0.63432172430016	6.36363636363636	0.447056322921876	32.0634920634921	2.28948084400612	6.66666666666667	0.427569690623425	5.8974358974359	0.403298773828426	8.68264526801112	0.600944046433912	10.1930908163016	0.721666593655695	retained_intron	transmembrane transport; monoatomic ion transport; sodium ion transport	FALSE	""						""				all_isoforms_gaba_enriched
Peg3-204	Peg3	ENSMUST00000155910	29.3650793650794	2.12084421642092	2.88879623563047	0.206711633515514	3.35894086512192	296	42.9594272076372	2.97831624009776	19.6943972835314	1.51085987360156	3.23429778075908e-05	2.28174603174603	FALSE	305.202070976027	2.84273428687574	0.750698156453885	3.78678735579174	0.000152607590942295	0.0177253581934161	26.0606060606061	1.9139021259871	44.4444444444444	3.04022777634228	32.5	2.32268560865013	31.2820512820513	2.05346829420571	25.1715763910886	1.75292503114816	27.0984688010123	2.00274210119744	retained_intron	positive regulation of transcription by RNA polymerase II; regulation of gene expression; negative regulation of transcription by RNA polymerase II	FALSE	""						""				all_isoforms_gaba_enriched
Spock1-202	Spock1	ENSMUST00000185502	13.5912698412698	0.942196386548117	1.32229435940199	0.0926617973463293	3.34596718941723	137	25.2983293556086	1.70487623934271	5.26315789473684	0.399644844407314	0.000182468616941315	4.36507936507936	FALSE	166.961985612577	2.26015537659088	1.45200467227074	1.55657582909585	0.119571226204204	0.53789439152122	19.3939393939394	1.43779249812686	31.4285714285714	2.09757220935329	30.8333333333333	2.06709489136916	39.2307692307692	2.48801797432888	22.2855735050857	1.56737944636453	9.12549417476746	0.644775494172324	protein_coding	negative regulation of cell-substrate adhesion; negative regulation of neuron projection development	FALSE	""						""				all_isoforms_gaba_enriched
5330434G04Rik-204	5330434G04Rik	ENSMUST00000150604	14.0873015873016	1.00007035860154	1.4175948537733	0.0996071876449713	3.32769480024685	142	21.0023866348449	1.41412356470536	9.16808149405773	0.705523171237364	2.1903811157473e-05	0.892857142857143	FALSE	141.943669718129	2.97141541325964	1.33774134161929	2.22121819877588	0.0263361861596571	0.289841082032723	35.4545454545455	2.56274681828006	24.7619047619048	1.69903804643159	6.66666666666667	0.412491260196095	14.3589743589744	0.923540257635153	15.1040016893675	1.04387596058757	11.9928525987214	0.876577692176105	lincRNA	""	FALSE	""						""				all_isoforms_gaba_enriched
Zmat4-207	Zmat4	ENSMUST00000208021	11.2103174603175	0.80314872831271	1.13169337065936	0.0807990602629877	3.31324069516594	113	16.7064439140811	1.14491735462175	7.30050933786078	0.560022999240574	1.64834373521462e-05	0.694444444444445	FALSE	111.599994876693	3.03995082387359	2.23124843944638	1.36244389917775	0.173057837596699	0.619439303440073	12.7272727272727	0.916241459442125	8.57142857142857	0.551643285912449	8.33333333333333	0.545461874178756	24.3589743589744	1.4549649348432	12.3288635483757	0.879268541775899	10.1076960182884	0.744461226750099	retained_intron	""	FALSE	""						""				single_isoform_gene
Tmem130-201	Tmem130	ENSMUST00000061446	23.3134920634921	1.71013391802707	2.48376913455239	0.174404771250336	3.29359046229117	235	38.9021479713604	2.7655866826321	12.2241086587436	0.959310983613639	6.04248067217336e-05	3.07539682539683	FALSE	247.753643495906	2.71811551951538	1.20662529238648	2.25265916160223	0.0242806477556178	0.279779129291878	39.3939393939394	2.97643300797269	43.1746031746032	3.05445501458082	35.8333333333333	2.55431949712802	56.1538461538462	3.75887193328185	29.7944602822652	2.21986693562078	18.0046481265926	1.33954198237045	protein_coding	biological_process	FALSE	""						""				single_isoform_gene
Ube3a-216	Ube3a	ENSMUST00000202945	10.8134920634921	0.779517328195996	1.11978080886295	0.0818467546407269	3.25156819988948	109	11.4558472553699	0.760345287553494	10.3565365025467	0.793155842676826	3.23902015180165e-06	0.396825396825397	FALSE	132.945257670056	2.13227845262766	1.17854915459064	1.80924015287958	0.0704137021116372	0.433691688803857	3.33333333333333	0.209634568786633	13.015873015873	0.887570904103779	22.5	1.51720135944026	26.9230769230769	1.65137831691419	9.88983915813184	0.694905261689194	9.54574808709361	0.709373690201181	protein_coding	ubiquitin-dependent protein catabolic process; protein polyubiquitination; positive regulation of transcription by RNA polymerase II	FALSE	""						""				all_isoforms_gaba_enriched
Ntng1-208	Ntng1	ENSMUST00000133268	16.3690476190476	1.24748915716376	1.78688426946215	0.134694434726778	3.21125557354203	165	24.1050119331742	1.80241317639613	10.8658743633277	0.852729965214077	1.07074377412473e-05	1.28968253968254	FALSE	167.930115005191	2.26545269264391	1.51451889193271	1.49582333024115	0.134699699984269	0.568058490230227	0	0	27.3015873015873	2.06470953367289	37.5	2.89045944095765	16.6666666666667	1.12249854406165	5.43061274768592	0.427767883805658	13.439976335539	1.02489143371665	protein_coding	nervous system development; cell differentiation; regulation of neuron projection development	FALSE	""						""				all_isoforms_gaba_enriched
5330434G04Rik-202	5330434G04Rik	ENSMUST00000136406	21.2301587301587	1.53916106084076	2.4122937637739	0.17136223397541	3.16701562615498	214	24.3436754176611	1.65430914187777	19.0152801358234	1.45724757025586	3.46187919772086e-05	1.38888888888889	FALSE	231.026066655792	2.42165505398236	1.2685144392126	1.90904807948859	0.0562558896286167	0.4022233267222	16.0606060606061	1.18036118354278	16.5079365079365	1.16873612992343	32.5	2.2964665410082	5.8974358974359	0.414775022858321	22.1465526343575	1.62168505511878	18.8153525375503	1.38533954890369	lincRNA	""	FALSE	""						""				all_isoforms_gaba_enriched
Adarb2-206	Adarb2	ENSMUST00000223223	19.8412698412698	1.57029835927452	2.29316814580976	0.175072869563789	3.16500394106586	200	22.9116945107399	1.7116168625547	17.6570458404075	1.46976787901239	3.67909969003245e-05	3.37301587301587	FALSE	244.01131026487	2.63839528070479	2.14414074987607	1.23051403265261			67.8787878787879	5.66115299037584	28.5714285714286	2.23137134689225	43.3333333333333	3.2413640424175	8.46153846153846	0.678078260003587	29.5445746665259	2.34175375303901	14.6927727267961	1.18030831432045	retained_intron	RNA processing; mRNA processing; adenosine to inosine editing	FALSE	""						""				all_isoforms_gaba_enriched
Nrxn3-202	Nrxn3	ENSMUST00000110130	11.6071428571429	0.812715740230987	1.42355113467151	0.0971470547056765	3.06449559834501	117	20.2863961813843	1.35555508762684	5.43293718166384	0.426553284273664	4.32962714192403e-05	2.48015873015873	FALSE	128.652905162136	2.66030085011216	1.42474589996651	1.86721074275398	0.0618721639997401	0.413870755132847	19.3939393939394	1.43096302485198	12.3809523809524	0.839329107867982	24.1666666666667	1.76978966038199	39.4871794871795	2.63224305627839	15.5034667229789	1.08543876926909	8.76858726313692	0.624913039560314	protein_coding	regulation of biological quality; cell adhesion; neurotransmitter secretion	TRUE	""						""				all_isoforms_gaba_enriched
Mir124-2hg-201	Mir124-2hg	ENSMUST00000185804	20.2380952380952	1.4475709020896	2.45994401095956	0.174043220861292	3.05610919456838	204	29.8329355608592	2.0443894566046	13.4125636672326	1.02300897621221	1.62134943340006e-05	0.892857142857143	FALSE	174.675605731947	3.08839715715182	1.55521923267699	1.98582752338766	0.0470524785248452	0.376372331207101	6.66666666666667	0.478581622829718	42.2222222222222	2.8883577061883	17.5	1.18656334560802	36.1538461538462	2.33236960853912	12.9060641255763	0.915481470375621	17.2541578842504	1.25959811837925	lincRNA	sensory perception of sound; long-term synaptic potentiation; miRNA-mediated post-transcriptional gene silencing	FALSE	""						""				all_isoforms_gaba_enriched
L1cam-203	L1cam	ENSMUST00000114430	10.1190476190476	0.701036014903931	1.22699386503067	0.0848828330948004	3.04592891031229	102	18.854415274463	1.2737531246009	3.90492359932088	0.293619259448868	3.55199579817994e-05	1.88492063492064	FALSE	110.3374139041	2.17915828041106	1.70346886598281	1.27924749546497	0.200809915359525	0.654007359989747	12.7272727272727	0.918689932575465	22.2222222222222	1.55165886885934	14.1666666666667	0.92000548986809	19.2307692307692	1.17454030071146	9.47629606166192	0.697546225271374	7.42760842133227	0.519792995860685	protein_coding	nervous system development; cell adhesion; cell differentiation	FALSE	""						""				all_isoforms_gaba_enriched
A230057D06Rik-201	A230057D06Rik	ENSMUST00000207061	13.0952380952381	0.972943605071481	1.70945261778545	0.119135289371092	3.02974473642442	132	10.0238663484487	0.67149413817173	15.2801358234295	1.18738728356214	1.45720443044505e-05	0.595238095238095	FALSE	137.443100560078	2.77893246508685	1.09211110973692	2.54455104458763	0.0109418318163908	0.18292421668036	16.3636363636364	1.26551428753309	23.1746031746032	1.64684668361047	5	0.336231542940612	14.3589743589744	0.944438274899872	12.9447787984373	0.944510758598175	11.6589110502896	0.884845120060353	lincRNA	miRNA-mediated post-transcriptional gene silencing; biological_process	FALSE	""						""				all_isoforms_gaba_enriched
Nrsn2-201	Nrsn2	ENSMUST00000079278	18.0555555555556	1.30767473224434	2.34081839299541	0.162111899249298	3.01193404121907	182	39.618138424821	2.85633386981345	2.71646859083192	0.205997009593306	0.00027443690855406	5.8531746031746	TRUE	189.383416267023	2.70400388812262	1.39173641354988	1.94289943253374	0.0520283105215294	0.390786760534162	10	0.696305918226225	26.6666666666667	1.83970561424634	58.3333333333333	4.57879295833721	54.3589743589744	3.64434319619504	23.9837398373984	1.73449240435052	13.1347109055764	0.960089424175548	protein_coding	nervous system development	FALSE	""						""				single_isoform_gene
Kcnc1-201	Kcnc1	ENSMUST00000025202	23.8095238095238	1.76130705240375	3.03770325808565	0.221801693465821	2.9892984681763	240	32.9355608591885	2.3320914800894	17.3174872665535	1.35526515902465	2.80662029043251e-05	3.67063492063492	FALSE	325.693432581782	2.21359419482312	1.12177073702693	1.97330356529882	0.0484609869735039	0.381544953777306	52.1212121212121	4.03018101573832	26.984126984127	1.88212629998255	30.8333333333333	2.09067338900357	50.2564102564103	3.34959898864064	30.8045612923662	2.2750084309154	19.6804948214329	1.48942659269816	protein_coding	monoatomic ion transport; transmembrane transport; potassium ion transport	FALSE	""						""				all_isoforms_gaba_enriched
Snhg11-202	Snhg11	ENSMUST00000137320	19.8412698412698	1.41946431714274	2.63267615700756	0.184951346292307	2.9401220914292	200	30.0715990453461	2.05755899926723	12.5636672325976	0.965539577227363	4.6017576131042e-05	1.58730158730159	FALSE	253.889006500974	2.28854637113057	1.85832455248774	1.23151059273629	0.218131957333933	0.674313233682398	13.030303030303	0.932172407740893	12.3809523809524	0.807249456948751	41.6666666666667	2.9517463444436	39.4871794871795	2.54728070596336	16.1721747087601	1.11695486366315	19.754411307208	1.44073854973925	retained_intron	""	FALSE	""						""				all_isoforms_gaba_enriched
Nrsn1-201	Nrsn1	ENSMUST00000057866	13.2936507936508	0.954251388640435	1.81070939305498	0.125823990076246	2.92295240868266	134	21.9570405727924	1.51100025611337	7.13073005093379	0.558194044886345	0.000314587833004279	3.96825396825397	FALSE	163.464233140263	2.38545990701123	1.07192435947841	2.22539947517562	0.0260544327470136	0.28828104861594	10	0.761232528714949	14.9206349206349	1.03635167180115	44.1666666666667	3.14238378174736	31.025641025641	1.97208387140865	20.553971773484	1.50512831601083	11.0482534788855	0.80653833400989	protein_coding	nervous system development	FALSE	""						""				single_isoform_gene
Cacng2-201	Cacng2	ENSMUST00000019290	20.2380952380952	1.43959289979664	2.68628268509143	0.191860753486987	2.90752284151475	204	35.0835322195704	2.39863346256861	9.67741935483871	0.75735521592321	3.48343011483989e-05	2.87698412698413	FALSE	277.64631874064	1.97063379731524	1.29509862692798	1.52160905458579	0.128107067425289	0.553060897478391	19.6969696969697	1.40390806902076	28.2539682539683	1.94008106559607	33.3333333333333	2.2467552725858	55.3846153846154	3.68473554191768	21.7805230000352	1.53198811241403	17.0389275140431	1.24109049078971	protein_coding	calcium ion transport; calcium ion transmembrane transport; monoatomic ion transport	FALSE	""						""				single_isoform_gene
Grin1-214	Grin1	ENSMUST00000155627	11.1111111111111	0.840524760768093	1.52480790994103	0.115642744549495	2.86160480721862	112	6.92124105011933	0.461970871311557	14.0916808149406	1.1098186142185	9.88769307497461e-06	0.892857142857143	FALSE	191.891552525256	1.64498257332829	2.22861741463768	0.738117975083543	0.460442761618429	0.832378166844734	10	0.811767443774648	11.4285714285714	0.796946294031804	3.33333333333333	0.207215313498054	2.56410256410256	0.173679358640087	10.8805828318023	0.844525224588621	11.1271466672259	0.852780432024801	processed_transcript	monoatomic ion transport; monoatomic ion transmembrane transport; calcium ion transmembrane transport	TRUE	""						""				all_isoforms_gaba_enriched
Grm1-201	Grm1	ENSMUST00000044306	10.0198412698413	0.694572617333937	1.32229435940199	0.0958373923429876	2.85745199975513	101	19.3317422434368	1.30945781811982	3.3955857385399	0.257158527131419	1.63569164651943e-05	0.992063492063492	FALSE	129.218660217338	1.85800298217214	1.36330145953664	1.3628702362012	0.172923410545703	0.61935989708103	10	0.66140788464873	19.3650793650794	1.33213837079356	15	0.98967002261913	19.2307692307692	1.36947515146702	8.46091577798895	0.611366313994873	6.92252335860572	0.48569591021691	protein_coding	G protein-coupled receptor signaling pathway; regulation of postsynaptic membrane potential; regulation of membrane potential	FALSE	""						""				all_isoforms_gaba_enriched
Cadps-209	Cadps	ENSMUST00000224704	15.6746031746032	1.1337537439048	2.19786765143844	0.158180440946713	2.84145634048721	158	17.1837708830549	1.1497500850491	14.6010186757216	1.12237434332847	3.86125816423066e-05	2.08333333333333	FALSE	233.218749760047	1.84070283387003	1.30280854321529	1.41287286106309	0.15769311003139	0.599618978431273	10	0.686197738439931	15.2380952380952	0.986355478673441	6.66666666666667	0.413345035115584	23.3333333333333	1.47713668704342	18.158941329673	1.27654086584765	14.9450246956303	1.10842222617823	retained_intron	protein transport; exocytosis; synaptic vesicle exocytosis	FALSE	""						""				all_isoforms_gaba_enriched
Serpini1-201	Serpini1	ENSMUST00000029423	15.2777777777778	1.13865196277989	2.34081839299541	0.160826162798679	2.82374511600992	154	27.9236276849642	2.04876053491711	6.28183361629881	0.491223284128791	0.0006510614487498	9.22619047619048	TRUE	184.757039783816	2.74237551451987	1.13351389447303	2.41935765224546			16.6666666666667	1.1539299751584	36.5079365079365	2.98475782342505	4.16666666666667	0.285063148403623	41.025641025641	3.01010727597805	24.5750184774575	1.83064145781279	13.3608646791316	1.0018610767521	protein_coding	""	FALSE	""						""				all_isoforms_gaba_enriched
Spock1-204	Spock1	ENSMUST00000186271	12.0039682539683	0.825747241565637	1.69754005598904	0.117051226034833	2.81854962119756	121	25.5369928400955	1.7400093162152	2.37691001697793	0.175363864183352	1.91426932534114e-05	1.58730158730159	FALSE	145.047228047186	2.55146488000163	1.17900881523642	2.16407616892161	0.0304585041397448	0.307640380441996	9.6969696969697	0.668366710651017	30.4761904761905	2.12154853702749	6.66666666666667	0.41512406585269	56.9230769230769	3.76045776642385	20.140428677014	1.42686932765728	8.70895421957963	0.601281993294079	protein_coding	negative regulation of cell-substrate adhesion; negative regulation of neuron projection development	FALSE	""						""				all_isoforms_gaba_enriched
Meg3-201	Meg3	ENSMUST00000124106	32.1428571428572	2.42530175138358	4.657811662398	0.346255355809699	2.80825239233566	324	32.9355608591885	2.32799263987472	31.5789473684211	2.49452504123454	8.73895294265151e-06	3.17460317460317	FALSE	561.432326360979	1.51181604715342	1.91067164644587	0.79124848582205	0.428799002810367	0.818550190612302	19.3939393939394	1.50046936127784	32.3809523809524	2.47086193860124	19.1666666666667	1.3899660828898	35.1282051282051	2.46401600208772	32.7913279132791	2.4590284206168	29.3644326996012	2.22789323261329	lincRNA	negative regulation of cell growth; in utero embryonic development; post-embryonic development	FALSE	""						""				all_isoforms_gaba_enriched
Gabrb2-201	Gabrb2	ENSMUST00000007797	11.7063492063492	0.812505395562975	1.64988980880338	0.117838797814607	2.78555230894017	118	21.0023866348449	1.40348804548213	5.09337860780985	0.39209498755597	3.70741508322262e-05	1.78571428571429	FALSE	136.176995144281	2.46049616316778	1.12998298827673	2.17746301377521	0.0294460385295287	0.302694819658966	9.6969696969697	0.681667190566698	20	1.34200114159533	25.8333333333333	1.75129472626369	36.1538461538462	2.40973158098237	13.0978777320241	0.950937834126424	9.00123390764219	0.629929175198736	protein_coding	monoatomic ion transport; monoatomic ion transmembrane transport; regulation of postsynaptic membrane potential	TRUE	""						""				all_isoforms_gaba_enriched
Slc38a1-203	Slc38a1	ENSMUST00000100262	12.3015873015873	0.866306509260382	1.76901542676753	0.125923292442701	2.78232259815565	124	21.0023866348449	1.41452118956978	6.11205432937182	0.476320174710909	1.3152727717235e-05	2.38095238095238	FALSE	124.187934884068	2.73926697489793	1.10275636960304	2.48401827493773	0.0129909140992513	0.199439987993096	23.030303030303	1.72679084658212	11.7460317460317	0.738378493065885	25.8333333333333	1.84529989057848	27.6923076923077	1.80277869830334	16.7493752859607	1.18293393277474	9.57465141235236	0.689047595679396	protein_coding	monoatomic ion transport; sodium ion transport; amino acid transport	FALSE	""						""				all_isoforms_gaba_enriched
Cplx1-201	Cplx1	ENSMUST00000046892	16.765873015873	1.20000768899786	2.54333194353446	0.182776636657189	2.71488338347797	169	28.1622911694511	1.93893761093153	8.65874363327674	0.674351258963555	0.000441789675188727	5.15873015873016	TRUE	237.290873804944	1.97776076510114	0.97390580763609	2.03075158767321	0.0422802003076755	0.356609951710576	13.030303030303	0.951106901877002	22.2222222222222	1.51039216362734	12.5	0.821026881830812	41.2820512820513	2.95785765847493	23.6036321402175	1.62777547599997	13.2847416658802	0.983512836307426	protein_coding	neurotransmitter transport; exocytosis; synaptic vesicle exocytosis	FALSE	""						""				single_isoform_gene
Ube3a-215	Ube3a	ENSMUST00000202776	16.0714285714286	1.1499298726711	2.50163797724701	0.178492984698938	2.68759977619563	162	18.1384248210024	1.20478118651515	14.6010186757216	1.11091000764452	3.72329741062028e-05	0.793650793650794	FALSE	227.933875498581	1.74159219498165	0.943024852946017	1.84681473615558	0.0647739954020197	0.419008351138005	6.36363636363636	0.467112424858416	27.9365079365079	1.84577088083708	6.66666666666667	0.425740883059153	47.6923076923077	3.06312023383547	20.3621581670362	1.46238149492358	13.8522299472531	1.01410649455107	retained_intron	ubiquitin-dependent protein catabolic process; protein polyubiquitination; positive regulation of transcription by RNA polymerase II	FALSE	""						""				all_isoforms_gaba_enriched
